Category,Question,Image url,AnswerA,AnswerB,AnswerC,AnswerD,AnswerE,Correct Answer,Correct Letter,Claude-3.5-Sonnet,GPT-4o,Gemini-2.0-Flash
Pediatria,"Lactante de 25 días que presenta lesiones en la cara desde hace 2 días que se van acentuando. En la exploración se observan máculas eritematosas confluyentes, descamativas, con secreción serosa amarillenta, localizadas en ambas mejillas, surco nasogeniano, orejas y región retroauricular, frente y mentón. Resto de la exploración normal. ¿Qué diagnóstico es más probable?:",https://compitoinclasse.org/simulatori/IMGmir/1614-dom.jpg,Eritema toxoalérgico del recién nacido.,Dermatitis atópica.,Dermatitis seborreica.,Impétigo neonatal.,,Dermatitis seborreica.,C,B,C,C
Pediatria,Niña de 3 años de edad que presenta aparición de una tumoración frontal dolorosa a la palpación sin antecedente traumático ni otras manifestaciones clínicas o radiológicas asociadas. ¿Qué diagnóstico es más probable en la imagen mostrada?:,https://compitoinclasse.org/simulatori/IMGmir/1803-dom.jpg,Histiocitosis de células de Langerhans,Rabdomiosarcoma,Linfoma,Quiste dermoide,,Histiocitosis de células de Langerhans,A,E,E,E
Pediatria,"Mujer de 33 años de edad, trabajadora de la limpieza en una ludoteca infantil y con antecedentes de frecuentes episodios de amigdalitis pultácea. 48 horas antes de la consulta inicia un cuadro de fiebre de hasta 38°C con odinofagia. Por este motivo se automedica con amoxicilinaclavulánico. A las 12 horas aparece un exantema pruriginoso generalizado motivo por el que consulta a su médico de familia que cambia el antibiótico a azitromicina y añade corticoides al tratamiento por sospecha de toxicodermia medicamentosa. 24 horas más tarde la fiebre persiste, se añade cierta sensación disneica y tos, motivo por el que consulta al servicio de urgencias hospitalario. La exploración física muestra una paciente con fiebre de 39°C, con estado general afectado, exantema en cara, tronco y espalda, pruriginoso, confluente, con lesiones papulares, habonosas, diseminadas que afectan palmas y plantas. La exploración de la cavidad oral no muestra placas pultáceas amigdalares, pero sí unas lesiones eritematosas con centro blanquecino frente a ambas arcadas dentarias superiores (imagen nº 11). ¿Cuál sería la mejor manera de definir estas lesiones teniendo en cuenta el contexto de la paciente:",https://compitoinclasse.org/simulatori/IMGmir/939-dom.jpg,Muguet,Manchas de Koplik,Aftas,Liquen,Leucoplasia,Manchas de Koplik,B,D,D,D
Pediatria,"Niño de 23 meses de edad que ingresa por rectorragias de repetición y anemización (hemoglobina 10,0 g/dl, hematocrito 27,9 %. Se realiza estudio ecográfico abdominal sin hallazgos. Se muestra en la imagen la gammagrafía con pertecnetato-99mTc. De los siguientes, el diagnóstico más probable es:",https://compitoinclasse.org/simulatori/IMGmir/1979-dom.jpg,Punto de sangrado de origen gástrico,Divertículo de Meckel revestido de mucosa gástrica ectópica,Punto de sangrado de origen genitourinario,Gammagrafía normal,,Divertículo de Meckel revestido de mucosa gástrica ectópica,B,A,A,A
Nefrología y Urología,"Hombre de 71 años que consulta por febrícula y astenia de 3 semanas de evolución, que no ha cedido a pesar de tratamiento antibiótico durante 7 días. En la tira de orina se aprecia microhematuria. Aporta un hemograma con Hb de 10,1 g/dL, VCM de 91,6 fL. Primeramente le realizan una ecografía abdominal, pero al radiólogo le plantea dudas y decide realizarle una TC. Señale la respuesta que le parece correcta:",https://compitoinclasse.org/simulatori/IMGmir/1163-dom.jpg,La imagen es compatible con tuberculosis renal.,Debería haberse esperado 3 semanas más con tratamiento antibiótico antes de hacer una prueba de imagen.,Hay una lesión excrecente renal que sugiere un hipernefroma.,Existe indicación de colocación de un catéter doble J izquierdo.,,Hay una lesión excrecente renal que sugiere un hipernefroma.,C,C,C,C
Nefrología y Urología,"Hombre de 68 años que consulta por astenia. Refiere dolores óseos como única sintomatología acompañante. Su función renal era normal 6 meses antes. Se realiza analítica general que muestra: creatinina 2,0 mg/dL, urea 86 mg/dL, proteínas plasmáticas 90 g/L, VSG 120 mm/h, ratio albúmina/creatinina urinaria 4 (normal), ratio proteína/creatinina urinaria 80 (N<22). Se adjunta la imagen del sedimento de orina y de la tira reactiva de orina. ¿Qué sospecha que pueda tener el paciente y qué prueba haría en primer lugar?",https://compitoinclasse.org/simulatori/IMGmir/1159-dom.jpg,Una amiloidosis y haría una biopsia de grasa subcutánea.,Un mieloma múltiple y pediría un proteinograma y proteína de Bence Jones en orina.,Una enfermedad glomerular y solicitaría una biopsia renal urgente.,Una necrosis tubular aguda y solicitaría una ecografía renal.,,Un mieloma múltiple y pediría un proteinograma y proteína de Bence Jones en orina.,B,C,B,C
Nefrología y Urología,"Mujer de 32 años con antecedentes de epilepsia desde la infancia, retraso mental, angiofibromas faciales y manchas hipomelánicas. Por un cuadro de dolor abdominal se le realiza una tomografía computarizada abdominal donde se aprecian lesiones renales. ¿De qué tipo de lesión se trata y que enfermedad padece?:",https://compitoinclasse.org/simulatori/IMGmir/1624-dom.jpg,Quiste renal / poliquistosis renal autosómica dominante.,Carcinoma renal de células claras / enfermedad de Von Hippel Lindau.,Angiomiolipoma renal / esclerosis tuberosa.,Neurofibroma / neurofibromatosis.,,Angiomiolipoma renal / esclerosis tuberosa.,C,C,C,C
Nefrología y Urología,"La imagen ecográfica que se le presenta corresponde a una mujer de 37 años que consultó por dolor lumbar derecho no traumático asociado a fiebre. En base a esos antecedentes y a los hallazgos ecográficos, señale la respuesta correcta:",https://compitoinclasse.org/simulatori/IMGmir/712-dom.jpg,Se observa una vesícula biliar aumentada de tamaño con signo de doble pared.,Los hallazgos sugieren absceso perinefrítico con líquido libre perirrenal.,La imagen no aporta datos suficientes que ayuden al diagnóstico.,La imagen sugiere un quiste parapiélico de gran tamaño: es un hallazgo sin importancia.,La ecografia sugiere obstrucción de la vía urinaria.,La ecografia sugiere obstrucción de la vía urinaria.,E,B,B,B
Nefrología y Urología,"Paciente que refiere dolores lumbares de repetición, con irradiación a zona inguinal y cadera izquierda. Los hallazgos en la radiografía que se muestra le sugieren el diagnóstico de:",https://compitoinclasse.org/simulatori/IMGmir/251-dom.jpg,Patologia discal herniaria.,Espondilodiscitisis.,"Masa retroperitoneal, probablemente liposarcoma.",Pielonefritis xantogranulomatosa (por obstrucción litiásica).,,Pielonefritis xantogranulomatosa (por obstrucción litiásica).,D,D,D,D
Nefrología y Urología,"Se recibe en el laboratorio la orina de un paciente en estudio por insuficiencia renal. Se realiza un análisis mediante tira reactiva, que se muestra en la imagen. ¿Cuál es su diagnóstico?",https://compitoinclasse.org/simulatori/IMGmir/19-dom.jpg,Síndrome nefrótico por lesiones mínimas.,Síndrome nefrítico.,Nefropatía intersticial crónica.,Insuficiencia renal prerrenal.,,Síndrome nefrítico.,B,B,B,B
Nefrología y Urología,"Niño de 9 meses con antecedentes de tres episodios de infección del tracto urinario (a los 14 días de vida, 1 mes y 2 meses) y en tratamiento antibiótico profiláctico. Los estudios diagnósticos realizados muestran reflujo vésicoureteral bilateral (grado V derecho y II izquierdo) y disminución del tamaño del riñón derecho con leve dilatación pielocalicial (II/V) en la ecografía. Con estos datos y la imagen gammagráfica renal que se muestra, el diagnóstico más probable es:",https://compitoinclasse.org/simulatori/IMGmir/1611-dom.jpg,Nefropatía cicatricial derecha postpielonefritis.,Estenosis de la unión pieloureteral derecha.,Pielonefritis aguda derecha.,Displasia multiquística del riñón derecho.,,Nefropatía cicatricial derecha postpielonefritis.,A,A,A,A
Endocrino y Cirugía Endocrina,"Una paciente de 64 años de edad consulta por fatigabilidad fácil de unos meses de evolución y pérdida del apetito, aunque no ha objetivado perdida de peso. Nos llama la atención, al observarla, la facies que presenta (ver imagen). Antes de proseguir con el interrogatorio y la exploración clínica, se nos ocurre una hipótesis diagnóstica. ¿Cuál de las siguientes pruebas analíticas cree que nos orientaría mejor en nuestra sospecha diagnóstica?:",https://compitoinclasse.org/simulatori/IMGmir/708-dom.jpg,TSH,CK,"Hemograma, hierro, ferritina",Proteinuria,ANA,TSH,A,A,A,A
Endocrino y Cirugía Endocrina,"Varón de 83 años en quien se detecta de forma casual un aumento del tamaño del tiroides al hacerse una TC para estudio de extensión de un cáncer vesical. En el estudio diagnóstico destaca: TSH <0,005 µUI/mL (VN 0,4 - 4,5), T4 libre 3,49 ng/dl (0,70 - 1,90), T3 libre 9,56 pg/mL (2,27 - 5,06), anticuerpos anti-receptor TSH <0,8 IU/l (0 - 1,75), anticuerpos antiperoxidasa 8 UI/mL (5 - 34). Ecografía: glándula tiroidea aumentada de tamaño, parénquima ocupado por múltiples nódulos preferentemente sólidos. La imagen asociada corresponde a una gammagrafía tiroidea. Con estos resultados morfológicos y funcionales el diagnóstico más probable es:",https://compitoinclasse.org/simulatori/IMGmir/1801-dom.jpg,Enfermedad de Graves-Basedow,Cáncer folicular de tiroides,Bocio multinodular tóxico,Tiroiditis autoinmune,,Bocio multinodular tóxico,C,B,B,B
Endocrino y Cirugía Endocrina,"Mujer de 34 años con hipotiroidismo de nueva aparición descubierto en su consulta de Medicina de Familia, sin otras alteraciones ni antecedentes médicos de interés. Se deriva a la paciente para realizar una ecografía de la glándula tiroides en el servicio de radiodiagnóstico de su hospital de referencia para descartar cáncer (imagen). ¿Ha sido correcta la realización de esta ecografía?",https://compitoinclasse.org/simulatori/IMGmir/1396-dom.jpg,No. Es incorrecta la realización de esta ecografía. Habría que realizar una gammagrafía tiroidea.,No. Es incorrecta la realización de esta ecografía porque el hipotiroidismo no es indicación de estudio de imagen de la glándula tiroides.,Sí. Es correcta la realización de esta ecografía porque se trata de una paciente joven con patología tiroidea.,Sí. Es correcta la realización de esta ecografía porque el hipotiroidismo es indicación de estudio de imagen de la glándula tiroides.,,No. Es incorrecta la realización de esta ecografía porque el hipotiroidismo no es indicación de estudio de imagen de la glándula tiroides.,B,D,D,A
Endocrino y Cirugía Endocrina,Para descartar situaciones que puedan simular las manifestaciones de la paciente y establecer un diagnóstico diferencial deberemos proseguir con el interrogatorio. Uno de los siguientes hábitos o antecedentes sería difícilmente relacionable con las alteraciones faciales observadas. Señale cuál.,https://compitoinclasse.org/simulatori/IMGmir/709-dom.jpg,Hábito de estirarse los pelos (tricotilomanía).,Una enfermedad de transmisión sexual.,Contacto con personas o áreas geográficas con lepra.,Ingesta de fármacos.,Antecedentes de hiperuricemia.,Antecedentes de hiperuricemia.,E,B,B,B
Endocrino y Cirugía Endocrina,"Mujer de 42 años que acude a urgencias por dolor abdominal y fiebre. Se realiza una TC que no aporta datos sobre la posible causa del dolor, no obstante ante los hallazgos objetivados en la imagen se remite a consulta. ¿Cuál de las siguientes exploraciones considera indicada para completar el estudio?",https://compitoinclasse.org/simulatori/IMGmir/1155-dom.jpg,Gammagrafia con meta-iodobencilguanidina.,Determinación de 5 hidroxiindolacético en orina de 24h.,Punción aspiración con aguja fina con control ecográfico.,Resonancia magnética.,,Resonancia magnética.,D,D,D,D
Endocrino y Cirugía Endocrina,"Paciente con bocio. En la imagen se muestra su ecografía de tiroides en escala de grises y doppler color. Ante estos hallazgos, señale la respuesta correcta:",https://compitoinclasse.org/simulatori/IMGmir/15-dom.jpg,"La imagen muestra una glándula aumentada de tamaño y ligeramente hipoecogénica, con nódulos múltiples, de ecotextura heterogénea e hipervascularizada. Sugestiva de bocio multinodular","La imagen muestra una glándula aumentada de tamaño, ecogenicidad normal, ecotextura homogénea, sin nódulos. La vascularización es prominente, hallazgo normal en los parénquimas.","La imagen muestra una glándula aumentada de tamaño y ligeramente hipoecogénica, sin nodulos, de ecotextura heterogénea e hipervascularizada. Los hallazgos son sugerentes de enfermedad de Graves pero hay tiroiditis subagudas que pueden mostrar hallazgos similares.","La imagen muestra una glándula algo aumentada de tamaño, ecogenicidad normal y ecotextura heterogénea. El aumento de la vascularización difusa obliga a realizar una punción guiada con ecografía (PAAF) para descartar una neoplasia tiroidea.",,"La imagen muestra una glándula aumentada de tamaño y ligeramente hipoecogénica, sin nodulos, de ecotextura heterogénea e hipervascularizada. Los hallazgos son sugerentes de enfermedad de Graves pero hay tiroiditis subagudas que pueden mostrar hallazgos similares.",C,C,C,C
Ginecología y Obstetricia,Una vez confirmado el diagnóstico de sospecha. ¿Cuál es la conducta terapéutica más correcta?:,https://compitoinclasse.org/simulatori/IMGmir/719-dom.jpg,Cirugía citorreductora y quimioterapia con taxolcarboplatino.,Gastrectomia con doble anexectomía.,Laparoscopia con lavados peritoneales e infusión de mitomicina y 5-fluoracilo.,Quimioterapia sistémica con cisplatino y pemetrexed.,Cirugía laparoscópica y quimioterapia con oxaliplatino y 5-fluoracilo (FOLFOX).,Cirugía citorreductora y quimioterapia con taxolcarboplatino.,A,A,A,A
Ginecología y Obstetricia,"Mujer de 39 años que consulta por hemorragia genital desde hace 24 horas. Su última regla fue hace 7 semanas. No tiene dolor, aunque presenta náuseas y vómitos persistentes desde hace 4 días. La exploración ginecológica muestra sangrado escaso procedente de la cavidad uterina. El test de embarazo es positivo y la determinación de ß- HCG en plasma es de 105.000 UI/L. Se aporta imagen de la ecografía transvaginal. ¿Qué indicaría en ese momento?:",https://compitoinclasse.org/simulatori/IMGmir/1613-dom.jpg,Repetir seriadamente cada 2 días la ecografía y la ß-HCG.,"Tranquilizar a la paciente, indicar reposo, antieméticos y repetir la ecografía en una semana.",Legrado uterino.,Tratamiento con misoprostol por vía sistémica.,,Legrado uterino.,C,A,A,A
Ginecología y Obstetricia,"Mujer de 51 años, sin antecedentes de interés, que consulta por dolor continuo en hipogastrio y fosa iliaca derecha desde hace 20 días, no irradiado. En la analítica básica únicamente destaca PCR 6 mg/L (normal 0-5). Se realiza una ecografía abdominal, pero al radiólogo le plantea dudas y decide realizarle TC abdominopélvica con contraste intravenoso. ¿Cuál es el diagnóstico que sugiere la imagen mostrada?:",https://compitoinclasse.org/simulatori/IMGmir/1804-dom.jpg,Absceso pélvico secundario a apendicitis,Litiasis ureteral derecha con formación de urinoma,Tumor desmoide mesentérico,Teratoma ovárico maduro,,Teratoma ovárico maduro,D,D,D,B
Ginecología y Obstetricia,"Mujer de 28 años de edad que ha estado en tratamiento por un síndrome de ovario poliquístico, acude a la consulta para el control del embarazo refiriendo una amenorrea de 10 semanas. En la ecografía se objetiva un feto único, vivo, con una longitud céfalo-caudal (CRL) de 57 mm, que corresponde a 12 semanas. Señale la opción correcta:",https://compitoinclasse.org/simulatori/IMGmir/1157-dom.jpg,"Debemos asumir que la edad gestacional real son 12 semanas, reasignar una nueva FUR (Fecha de última regla) o FPP (Fecha probable de parto) y planificar el resto de los controles del embarazo en base a esta edad gestacional.","Seguiremos considerando que la edad gestacional real son 10 semanas, ya que coincide con la FUR de la paciente. Planificaremos el resto de los controles en función de esta edad gestacional, aunque dejaremos constancia de esta discordancia en la historia clínica.",Ante esta discordancia solicitaremos una analítica de sangre para cuantificar la hormona β-HCG y decidir en función de sus niveles cuál es la edad gestacional real para poder planificar el resto de los controles del embarazo.,Solicitaremos un nuevo control ecográfico en 2 semanas para ver la evolución y diagnosticar con más certeza la edad gestacional correcta.,,"Debemos asumir que la edad gestacional real son 12 semanas, reasignar una nueva FUR (Fecha de última regla) o FPP (Fecha probable de parto) y planificar el resto de los controles del embarazo en base a esta edad gestacional.",A,A,A,A
Ginecología y Obstetricia,Mujer de 52 años asintomática que acude a un programa de detección precoz de cáncer de mama. Para completar el estudio se realiza una radiografía ampliada que se muestra en la imagen nº 15. ¿Cuál es el signo radiográfico que define mejor los hallazgos?,https://compitoinclasse.org/simulatori/IMGmir/947-dom.jpg,Mamografía normal.,Nodulos con microcalcifícaciones.,Lesiones microquísticas.,Microcalcifícaciones segmentarias sospechosas de malignidad.,Microcalcifícaciones groseras sugestivas de mastopatía fibroquística.,Microcalcifícaciones segmentarias sospechosas de malignidad.,D,A,A,A
Ginecología y Obstetricia,"¿Cuál sería el manejo obstétrico en una mujer secundigesta de 34 semanas tras el diagnóstico ecográ- fico de feto pequeño para edad gestacional, asintomática y que presenta el registro cardiotocográfico externo que aparece en la imagen?:",https://compitoinclasse.org/simulatori/IMGmir/1813-dom.jpg,Extracción fetal mediante cesárea programada.,Extracción fetal tras inducción de parto.,Controles ecográficos fetales periódicos de forma ambulatoria.,Ingreso y control estricto materno-fetal.,,Controles ecográficos fetales periódicos de forma ambulatoria.,C,B,B,B
Reumatología,La realización de una ecografía en este paciente:,https://compitoinclasse.org/simulatori/IMGmir/479-dom.jpg,Solo permitiría valorar la afectación tendinosa.,No tiene ninguna utilidad.,Detecta la sinovitis pero no las erosiones.,No detecta ni la sinovitis ni las erosiones.,Detecta tanto la sinovitis como las erosiones.,Detecta tanto la sinovitis como las erosiones.,E,C,C,C
Reumatología,¿Cuál es el diagnóstico radiológico?,https://compitoinclasse.org/simulatori/IMGmir/1181-dom.jpg,Lesiones líticas en palas ilíacas.,Abombamiento de línea renopsoas derecha sugestivo de adenopatías.,Esplenomegalia.,Sacroileítis izquierda.,,Esplenomegalia.,C,C,C,C
Reumatología,En relación al caso anterior ¿como abordaría el tratamiento inicial de este paciente?:,https://compitoinclasse.org/simulatori/IMGmir/707-dom.jpg,El tratamiento es el empleo de alopurínol a dosis mínimas de 800 mg diarios por lo que se debe incrementar de forma precoz la dosis que empleaba el paciente.,"Durante la fase aguda el tratamiento son los AINE, que se pueden asociar a colchicina.",Dada la gravedad de las lesiones se debe emplear la colchicina intravenosa.,Si el líquido sinovial presenta un recuento celular superior a 3000 ecl /µ se debe iniciar tratamiento con antibioterapia parenteral con cobertura frente a Staphylococcus Aureus y Streptococcus spp y mantenerla al menos 6 semanas.,En esta enfermedad los esteroides sistémicos o intraarticulares no han demostrado su eficacia.,"Durante la fase aguda el tratamiento son los AINE, que se pueden asociar a colchicina.",B,B,B,B
Reumatología,"Una paciente de 31 años de edad, sin antecedentes previos de interés, consulta por debilidad muscular de unos meses de evolución que progresivamente le ha llegado a dificultar el subir y bajar escaleras. A la exploración física llama la atención las lesiones papuloeritematosas descamativas que se observan en la figura. Para lograr el diagnóstico se practica, entre otras pruebas, una biopsia muscular que puede observarse en la figura. ¿Cuál le parece a Ud. el diagnóstico más probable?:",https://compitoinclasse.org/simulatori/IMGmir/704-dom.jpg,Vasculitis tipo panarteritis nudosa.,Lupus eritematoso sistémico.,Dermatomiositis.,Miositis con cuerpos de inclusión.,Sarcoidosis.,Dermatomiositis.,C,C,C,C
Reumatología,"Una mujer de 26 años de edad consultó por fiebre de 3 semanas de evolución. La fiebre era diaria, en picos que llegaban a 38,5°C y en alguna ocasión a 39°C, y se acompañaba de dolor faríngeo, mialgias y artralgias de grandes articulaciones. A las pocas horas la fiebre remitía, espontáneamente o mediante algún antitérmico. Durante los episodios febriles presentaba una erupción cutánea. La paciente refería que había presentado dos episodios previos en los dos años anteriores, muy parecidos al actual, que no habían sido diagnosticados a pesar de sendos estudios en profundidad. No había realizado viajes fuera de España ni refería antecedentes epidemiológicos de interés. La exploración clínica durante un episodio febril mostró la erupción cutánea que puede observarse en la imagen, que en pocas horas desapareció. La paciente también presentaba una hiperemia faríngea, adenopatías pequeñas y dolorosas laterocervicales bilaterales y se palpaba un polo de bazo por debajo del arco costal izquierdo. Para establecer el diagnóstico es de prever que deban realizarse diversos estudios de laboratorio e imagen. Con todo, ¿cuál de las siguientes afirmaciones le parece más adecuada en la actual fase diagnóstica?",https://compitoinclasse.org/simulatori/IMGmir/31-dom.jpg,"Solicitaría pruebas serológicas para la hepatitis B y C, parvovirus humano B19, virus de Epstein-Barr y prueba para el virus de la inmunodefíciencia humana, dado que la causa más probable son las enfermedades infecciosas, especialmente las infecciones víricas agudas.","Aunque se trata de un diagnóstico de exclusión, solicitaría una ferritina sérica por la posibilidad de que se trate de una enfermedad de Still del adulto.","Solicitaría un estudio inmunológico que incluyera anticuerpos antinucleares, factor reumatoide, anticuerpos antipéptidos cíclicos citrulinados y ANCAs para confirmar la sospecha de una enfermedad reumática sistémica como la artritis reumatoide o lupus eritematoso sistémico.",Solicitaría un estudio genético dado que lo más probable es que se trate de una enfermedad autoinflamatoria tipo fiebre mediterránea familiar.,,"Aunque se trata de un diagnóstico de exclusión, solicitaría una ferritina sérica por la posibilidad de que se trate de una enfermedad de Still del adulto.",B,B,C,A
Reumatología,"Las manos que se muestran en la imagen pertenecen a una mujer de 52 años que consulta porque presenta desde hace 3 años dolor levemoderado intermitente en articulaciones interfalángicas distales y proximales de ambas manos. El dolor se agrava después de esfuerzos intensos y puede acompañarse de tumefacción y rubefacción. Ha tomado anti-inflamatorios no esteroideos durante estos periodos, con mejoría. Después de deformarse, las articulaciones le molestan menos. ¿Qué diagnóstico es el más probable?",https://compitoinclasse.org/simulatori/IMGmir/32-dom.jpg,Artritis reumatoide,Artritis psoriásica,Artritis gotosa,Artrosis,,Artrosis,D,D,D,D
Reumatología,"Una amiga suya de 37 años le enseña la fotografía de su propia mano derecha que se muestra en la imagen A. Se la había realizado un día de frío del mes de noviembre y le cuenta que al cabo de unos minutos recuperó su coloración normal. Con una lupa de gran aumento observa, en el lecho ungueal, la imagen B. ¿Cuál es el diagnóstico más probable?:",https://compitoinclasse.org/simulatori/IMGmir/702-dom.jpg,Esclerosis sistémica.,Acrocianosis.,Livedo reticularis.,Enfermedad de Raynaud.,Enfermedad por aglutininas frías.,Esclerosis sistémica.,A,A,A,A
Hematología,En la radiografía de la imagen nº 16 se observa:,https://compitoinclasse.org/simulatori/IMGmir/949-dom.jpg,Lesiones líticas.,Lesiones blásticas.,Alteraciones en sal y pimienta.,Hiperostosis focal.,Craneoestenosis.,Lesiones líticas.,A,C,C,C
Hematología,"Paciente de 49 años sin antecedentes de interés. Refiere historia de 2 semanas de evolución de dolor abdominal difuso independiente de la ingesta y la deposición y acompañado de vómitos ocasionales, malestar general y sudoración profusa. Analítica: Hb 12 gr/dL. Leucocitos 10x10^9/L (Neutrófilos 80%, Linfocitos 15%, Monocitos 3%, Eosinófilos 1%). Plaquetas 270x10^9/L. Glucosa 100 mg/dL, Urea 80 mg/dl, Creatinina 1.5 mg/dL, A. Úrico 12 mg/dL, LDH 7800 UI/L; GOT, GPT y fosfatasa alcalina normales. TAC: Gran masa (16cm) en retroperitoneo que infiltra páncreas, asas de intestino delgado y riñón derecho. La biopsia es la que se muestra en la imagen. Inmunohistoquímica: CD20 (+) CD3 (-) bcl 2 (-), CD10+, bcl 6(+), P53 (-), TDT (-) Mib1 (índice de proliferación) 100%. Genética: reordenamiento del 8q24, gen c-myc. ¿Cuál es el diagnóstico?",https://compitoinclasse.org/simulatori/IMGmir/484-dom.jpg,Linfoma difuso B de célula grande.,Linfoma linfocítico.,Linfoma Folicular 3b.,Linfoma T de tipo intestinal.,Linfoma de Burkitt.,Linfoma de Burkitt.,E,E,B,B
Hematología,"Ante este cuadro clínico, ¿cuál seria el tratamiento más indicado?",https://compitoinclasse.org/simulatori/IMGmir/711-dom.jpg,"No tratar, esperar y ver.",Interferón.,Clorambucilo y prednisona.,Inhibidores de bcr/abl (imatinib).,"Ciclofosfamida, vincristina y prednisona.","No tratar, esperar y ver.",A,A,A,A
Hematología,"Mujer de 54 años de raza negra que presenta astenia, somnolencia, parestesias, trastorno de la marcha, y pérdida de fuerza y de sensibilidad en ambas extremidades inferiores. Los análisis mostraron Hb 10,4 g/dL, VCM 107 fL, plaquetas 110.000/mm3, leucocitos 5.000/mm3, neutrófilos 1.900/mm3, linfocitos 2.500/mm3, monocitos 300/mm3, eosinófilos 300/mm3, reticulocitos 1,0% (normal: 0,5-2), reticulocitos totales 5.400/mm3, haptoglobina 0 g/L (normal 03-2 g/L), LDH 1.114 U/L, AST (GOT) 50 U/L, ALT (GPT) 30 U/L, GGT 16 U/L, fosfatasa alcalina 90 U/L, bilirrubina total 1,03 mg/dL. Test de Coombs negativo. El frotis de sangre periférica se muestra en la imagen. Valorado el cuadro clínico y analítico, ¿cuál es el tratamiento que se debe administrar a esta paciente?",https://compitoinclasse.org/simulatori/IMGmir/16-dom.jpg,Recambio plasmático.,Corticoides orales.,Vitamina B12 parenteral.,Ácido fólico y esplenectomía.,,Vitamina B12 parenteral.,C,C,D,C
Hematología,"Hombre de 74 años, asintomático, que en una analítica de rutina tiene leucocitos 37.000 /mL, hemoglobina 15,7 g/dL, plaquetas 190.000/mL. En la exploración no se aprecian adenopatías ni organomegalias. Se hace una extensión de sangre periférica (imagen). ¿Cuál es el diagnóstico más probable?",https://compitoinclasse.org/simulatori/IMGmir/710-dom.jpg,Viriasis.,Leucemia mieloide crónica.,Gammapatía monoclonal de significado incierto.,Leucemia linfática crónica.,Síndrome mielodisplásico.,Leucemia linfática crónica.,D,D,D,D
Hematología,"Mujer de 28 años sin antecedentes personales ni familiares de interés, que consulta por aparición de una masa supraclavicular izquierda, sin otra sintomatología acompañante. Se le realiza analítica básica en la que únicamente destaca una LDH de 373 UI/L. Considerando los datos clínicos y la prueba de imagen (PET-TC con 18F-FDG) ¿qué diagnóstico es el más probable?:",https://compitoinclasse.org/simulatori/IMGmir/1612-dom.jpg,Carcinoma tímico con diseminación a distancia.,Enfermedad asociada a IgG4.,Sarcoidosis.,Síndrome linfoproliferativo estadio IV.,,Síndrome linfoproliferativo estadio IV.,D,A,A,A
Hematología,"Mujer de 43 años con diagnóstico de leucemia aguda linfoblástica T en tratamiento de inducción con aplasia tras inicio de prefase con cifra de neutrófilos <0,5x10^9/L que presenta síndrome febril sin focalidad infecciosa aparente y sin respuesta a tratamiento antibiótico, por lo que se realiza TC torácica. ¿Cuál de los siguientes diagnósticos sospecha en primer lugar ante los hallazgos de la TC?:",https://compitoinclasse.org/simulatori/IMGmir/1805-dom.jpg,Neumonía por Pneumocystis jirovecii,Aspergilosis invasiva,Toxicidad pulmonar por fármacos,Afectación neoplásica del pulmón,,Aspergilosis invasiva,B,C,C,C
Hematología,¿Qué tratamiento es el más adecuado en el paciente anterior?,https://compitoinclasse.org/simulatori/IMGmir/485-dom.jpg,Cirugía citorreductora seguido de quimioterapia tipo Rituximab-CHOP hasta remisión completa.,Rituximab-CHOP / 21 x 6-8 ciclos seguido de Radioterapia del retroperitoneo.,Rituximab-CHOP /21 x 6-8 ciclos seguido de QT intensiva y trasplante de stem-cell (TASPE).,"Quimioterapia intensiva que incluya Rituximab, dosis altas de Ciclofosfamida y profilaxis de SNC.",Retrasar tratamiento hasta obtener PET-TAC y luego tratar con Rituximab-CHOP /14 x 6-8 ciclos.,"Quimioterapia intensiva que incluya Rituximab, dosis altas de Ciclofosfamida y profilaxis de SNC.",D,C,C,C
Traumatología,¿Qué otros hallazgos esperaría encontrar en la exploración física del paciente anterior?,https://compitoinclasse.org/simulatori/IMGmir/946-dom.jpg,Hipoestesia en la planta del pie derecho.,Pérdida del reflejo rotuliano derecho.,Debilidad en el músculo soleo derecho.,Pérdida del reflejo aquíleo derecho.,Pérdida de sensibilidad en la cara dorsal del pie derecho.,Pérdida de sensibilidad en la cara dorsal del pie derecho.,E,D,D,E
Traumatología,"Mujer de 42 años, peluquera de profesión, que refiere omalgia al elevar el brazo. Tras una semana de evolución el dolor se presenta también en reposo y por las noches. ¿Cuál es el diagnóstico más probable según la radiografía del hombro?:",https://compitoinclasse.org/simulatori/IMGmir/1621-dom.jpg,Capsulitis adhesiva.,Lesión del labrum.,Bursitis subacromial.,Tendinitis cálcica.,,Tendinitis cálcica.,D,B,B,B
Traumatología,"Niño de 6 años que presenta dolor inguinal derecho y cojera, de presentación insidiosa y de un mes de evolución. No refiere fiebre ni traumatismos. No infecciones previas. En la exploración se aprecia limitación a la abducción y rotación interna de la cadera derecha, marcha con discreta cojera sin dolor. Resto de exploración sin hallazgos patológicos. Se realiza la radiografía que presentamos. ¿Cuál es su diagnóstico?",https://compitoinclasse.org/simulatori/IMGmir/258-dom.jpg,Enfermedad de Perthes.,Sinovitis transitoria de caderas.,Artritis séptica de cadera.,Se necesita realizar una artrocentesis para establecer el diagnóstico.,,Enfermedad de Perthes.,A,C,C,C
